FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
9.089966	7.601929	0.007324
9.105225	7.640381	0.008942
9.119873	7.627563	0.008606
9.135132	7.659302	0.008942
9.149780	7.665405	0.007019
9.165039	7.672119	0.008606
9.180298	7.684937	0.008942
9.194946	7.697754	0.007324
9.210205	7.722778	0.008301
9.224854	7.742310	0.007324
9.240112	7.755127	0.008301
9.254761	7.774048	0.006378
9.270020	7.780151	0.008942
9.285278	7.792969	0.009247
9.299927	7.812500	0.008301
9.315186	7.805786	0.008606
9.329834	7.850342	0.007324
9.345093	7.850342	0.008301
9.359741	7.869263	0.007965
9.375000	7.869263	0.007965
9.390259	7.901611	0.008301
9.404907	7.882080	0.007660
9.420166	7.926636	0.006378
9.434814	7.946167	0.008942
9.450073	7.965088	0.007660
9.464722	7.946167	0.008942
9.479980	7.977905	0.008301
9.495239	7.996826	0.008301
9.509888	8.009644	0.008301
9.525146	8.028564	0.008301
9.539795	8.028564	0.009552
9.555054	8.054199	0.008301
9.569702	8.073120	0.007324
9.584961	8.079834	0.007965
9.600220	8.111572	0.008301
9.614868	8.111572	0.007965
9.630127	8.130493	0.007660
9.644775	8.143311	0.009247
9.660034	8.175049	0.007660
9.675293	8.175049	0.009552
9.689941	8.181763	0.007324
9.705200	8.207397	0.006683
9.719849	8.200684	0.007965
9.735107	8.232422	0.008606
9.749756	8.245239	0.009247
9.765015	8.258057	0.009888
9.780273	8.270874	0.008301
9.794922	8.270874	0.008301
9.810181	8.289795	0.007019
9.824829	8.309326	0.007019
9.840088	8.334351	0.007660
9.854736	8.341064	0.007660
9.869995	8.372803	0.007324
9.885254	8.372803	0.007324
9.899902	8.404541	0.008301
9.915161	8.404541	0.007965
9.929810	8.442993	0.008942
9.945068	8.430176	0.008301
9.959717	8.449097	0.008301
9.974976	8.474731	0.007660
9.990234	8.487549	0.007965
10.004883	8.513184	0.007965
10.020142	8.506470	0.007324
10.034790	8.519287	0.008942
10.050049	8.532104	0.006683
10.064697	8.563843	0.008942
10.079956	8.563843	0.009888
10.095215	8.576660	0.007019
10.109863	8.608398	0.007965
10.125122	8.621216	0.008301
10.139771	8.615112	0.006378
10.155029	8.634033	0.008301
10.170288	8.646851	0.008942
10.184937	8.665771	0.008942
10.200195	8.697510	0.008301
10.214844	8.704224	0.008942
10.230103	8.723145	0.007965
10.244751	8.748779	0.007660
10.260010	8.767700	0.008942
10.275269	8.748779	0.007965
10.289917	8.799438	0.007660
10.305176	8.774414	0.007965
10.319824	8.812256	0.007965
10.335083	8.831787	0.007324
