FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/7/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
9.689941	8.283691	0.005432
9.705200	8.347168	0.004150
9.719849	8.366699	0.003845
9.735107	8.328247	0.004791
9.749756	8.372803	0.004150
9.765015	8.404541	0.004456
9.780273	8.398437	0.004150
9.794922	8.430176	0.003845
9.810181	8.424072	0.003204
9.824829	8.417358	0.004456
9.840088	8.481445	0.004456
9.854736	8.506470	0.004456
9.869995	8.513184	0.004791
9.885254	8.532104	0.004150
9.899902	8.532104	0.004791
9.915161	8.551025	0.004150
9.929810	8.544922	0.004791
9.945068	8.557739	0.003845
9.959717	8.595581	0.004456
9.974976	8.634033	0.004150
9.990234	8.602295	0.003845
10.004883	8.652954	0.004791
10.020142	8.640137	0.003204
10.034790	8.659668	0.004150
10.050049	8.678589	0.002869
10.064697	8.665771	0.004456
10.079956	8.717041	0.003845
10.095215	8.704224	0.004150
10.109863	8.748779	0.003204
10.125122	8.735962	0.002563
10.139771	8.748779	0.004150
10.155029	8.787231	0.004150
10.170288	8.780518	0.002869
10.184937	8.780518	0.004791
10.200195	8.812256	0.005096
10.214844	8.812256	0.003845
10.230103	8.837891	0.004456
10.244751	8.843994	0.004791
10.260010	8.869629	0.004150
10.275269	8.876343	0.004791
10.289917	8.882446	0.003510
10.305176	8.908081	0.004791
10.319824	8.933716	0.003845
10.335083	8.965454	0.003204
10.349731	8.914185	0.003845
10.364990	8.971558	0.004456
10.380249	8.971558	0.004150
10.394897	8.984375	0.004791
10.410156	8.984375	0.004150
10.424805	9.054565	0.003204
10.440063	9.041748	0.004791
10.454712	9.054565	0.004791
10.469971	9.054565	0.004791
10.485229	9.067383	0.003204
10.499878	9.093018	0.004456
10.515137	9.105225	0.003845
10.529785	9.111938	0.003845
10.545044	9.169312	0.003204
10.560303	9.156494	0.003510
10.574951	9.130859	0.003204
10.590210	9.188232	0.004456
10.604858	9.194946	0.004150
10.620117	9.194946	0.003845
10.634766	9.239502	0.004456
10.650024	9.219971	0.004150
10.665283	9.277344	0.004150
10.679932	9.245605	0.003204
10.695190	9.296875	0.004150
10.709839	9.290161	0.003204
10.725098	9.290161	0.004150
10.739746	9.328613	0.003845
10.755005	9.366455	0.004456
10.770264	9.360352	0.004456
10.784912	9.379272	0.003845
10.800171	9.373169	0.004150
10.814819	9.430542	0.004456
10.830078	9.385986	0.004150
10.844727	9.423828	0.004456
10.859985	9.436646	0.004150
10.875244	9.468384	0.004456
10.889893	9.487915	0.003845
10.905151	9.443359	0.004150
10.919800	9.481201	0.004150
10.935059	9.506836	0.004456
10.949707	9.525757	0.003510
10.964966	9.551392	0.003204
10.980225	9.564209	0.004456
10.994873	9.595947	0.003845
11.010132	9.583130	0.002563
11.024780	9.608765	0.002563
11.040039	9.621582	0.004456
11.055298	9.602661	0.004791
11.069946	9.640503	0.004456
11.085205	9.660034	0.003845
11.099854	9.660034	0.003845
11.115112	9.704590	0.004791
11.129761	9.710693	0.004456
11.145020	9.697876	0.005096
11.160278	9.729614	0.004150
11.174927	9.749146	0.003510
11.190186	9.774170	0.004150
11.204834	9.774170	0.003204
11.220093	9.786987	0.003510
11.234741	9.806519	0.004791
11.250000	9.825439	0.003204
11.265259	9.851074	0.006683
11.279907	9.863892	0.003845
11.295166	9.863892	0.004150
11.309814	9.863892	0.003845
11.325073	9.908447	0.004791
11.339722	9.901733	0.003845
11.354980	9.914551	0.004150
11.370239	9.946289	0.004150
11.384888	9.965820	0.003204
11.400146	9.953003	0.003845
11.414795	9.965820	0.002563
11.430054	10.010376	0.002228
11.444702	10.035400	0.004150
11.459961	10.016479	0.003845
11.475220	10.042114	0.004456
11.489868	10.035400	0.004150
11.505127	10.073853	0.004150
11.519775	10.112305	0.004456
11.535034	10.099487	0.004456
11.550293	10.118408	0.003845
11.564941	10.137329	0.003845
11.580200	10.162964	0.005432
11.594849	10.181885	0.005096
11.610107	10.201416	0.003204
11.624756	10.201416	0.002869
11.640015	10.194702	0.003845
11.655273	10.233154	0.002228
11.669922	10.233154	0.004150
11.685181	10.233154	0.004456
11.699829	10.264893	0.004150
11.715088	10.271606	0.003204
11.729736	10.328979	0.004150
11.744995	10.328979	0.004150
11.760254	10.316162	0.004150
11.774902	10.341187	0.004456
11.790161	10.379639	0.003845
11.804810	10.373535	0.005432
11.820068	10.386353	0.004150
11.834717	10.405273	0.003204
11.849976	10.386353	0.003845
11.865234	10.411377	0.003510
11.879883	10.443115	0.004150
11.895142	10.455933	0.003510
11.909790	10.494385	0.004150
11.925049	10.468750	0.003510
11.939697	10.500488	0.004150
11.954956	10.551758	0.004150
11.970215	10.538940	0.003845
11.984863	10.526123	0.004456
12.000122	10.532837	0.004150
12.014771	10.557861	0.004150
12.030029	10.590210	0.004456
12.045288	10.583496	0.005432
12.059937	10.609131	0.004456
12.075195	10.621948	0.003845
12.089844	10.646973	0.003510
12.105103	10.653687	0.003845
12.119751	10.692139	0.004456
12.135010	10.685425	0.004150
12.150269	10.736694	0.003510
12.164917	10.704346	0.004150
12.180176	10.742798	0.003510
12.194824	10.768433	0.003510
12.210083	10.787354	0.003204
12.224731	10.781250	0.002563
12.239990	10.774536	0.004150
12.255249	10.800171	0.003510
12.269897	10.831909	0.004150
12.285156	10.831909	0.003845
12.299805	10.863647	0.002563
12.315063	10.851440	0.004150
12.329712	10.863647	0.004150
12.344971	10.902100	0.004791
12.360229	10.927734	0.003845
12.374878	10.889282	0.003845
12.390137	10.927734	0.003204
12.404785	10.946655	0.004150
12.420044	11.004028	0.004150
12.435303	10.978394	0.004791
12.449951	10.997925	0.003510
12.465210	11.010132	0.004456
12.479858	11.029663	0.005432
12.495117	11.067505	0.004791
12.509766	11.074219	0.004791
12.525024	11.074219	0.003204
12.540283	11.093140	0.004150
12.554932	11.118774	0.005096
12.570190	11.124878	0.004150
12.584839	11.124878	0.003204
12.600098	11.144409	0.004150
12.614746	11.182251	0.004150
12.630005	11.182251	0.004456
12.645264	11.182251	0.004150
12.659912	11.226807	0.004456
12.675171	11.207886	0.004456
12.689819	11.233521	0.003204
12.705078	11.265259	0.004791
12.719727	11.303711	0.004456
12.734985	11.265259	0.005096
12.750244	11.265259	0.002563
12.764893	11.322632	0.003845
12.780151	11.341553	0.004456
12.794800	11.322632	0.003845
12.810059	11.367187	0.003204
12.824707	11.354370	0.003510
12.839966	11.367187	0.004150
12.855225	11.411743	0.004791
12.869873	11.430664	0.003510
12.885132	11.411743	0.005096
12.899780	11.424561	0.004150
12.915039	11.450195	0.004456
12.930298	11.463013	0.003845
12.944946	11.500854	0.005432
12.960205	11.513672	0.004791
12.974854	11.500854	0.003845
12.990112	11.532593	0.003204
13.004761	11.558228	0.004150
13.020020	11.564941	0.003204
13.035278	11.589966	0.004150
13.049927	11.622314	0.004150
13.065186	11.602783	0.003204
13.079834	11.602783	0.005432
13.095093	11.615601	0.004791
13.109741	11.660156	0.003204
13.125000	11.654053	0.003845
13.140259	11.672974	0.004150
13.154907	11.711426	0.006378
13.170166	11.691895	0.004150
13.184814	11.743164	0.004150
13.200073	11.698608	0.003510
13.214722	11.736450	0.003845
13.229980	11.781006	0.003510
13.245239	11.768799	0.004456
13.259888	11.781006	0.005096
13.275146	11.838379	0.003510
13.289795	11.838379	0.004150
13.305054	11.851196	0.004456
13.319702	11.857910	0.004150
13.334961	11.870728	0.003845
13.350220	11.902466	0.004456
13.364868	11.915283	0.004150
13.380127	11.928101	0.003204
13.394775	11.928101	0.004791
13.410034	11.959839	0.004456
13.425293	11.934204	0.003510
13.439941	11.953125	0.003845
13.455200	11.991577	0.004150
13.469849	12.023315	0.004791
13.485107	12.023315	0.003845
13.499756	12.030029	0.004791
13.515015	12.080688	0.005737
13.530273	12.112427	0.004150
13.544922	12.112427	0.004150
13.560181	12.093506	0.005737
13.574829	12.125244	0.004150
13.590088	12.138062	0.004791
13.604736	12.125244	0.005096
13.619995	12.138062	0.004150
13.635254	12.169800	0.004791
13.649902	12.163696	0.004150
13.665161	12.208252	0.004456
13.679810	12.214355	0.003845
13.695068	12.252808	0.003510
13.709717	12.258911	0.004150
13.724976	12.227173	0.004456
13.740234	12.265625	0.003845
13.754883	12.322998	0.005432
13.770142	12.297363	0.005096
13.784790	12.278442	0.004150
13.800049	12.335815	0.004150
13.814697	12.360840	0.005432
13.829956	12.386475	0.004150
13.845215	12.373657	0.003845
13.859863	12.373657	0.004456
13.875122	12.405396	0.003845
13.889771	12.437744	0.002869
13.905029	12.443848	0.003845
13.920288	12.456665	0.003204
13.934937	12.449951	0.005432
13.950195	12.482300	0.004456
13.964844	12.507324	0.003510
13.980103	12.514038	0.004150
13.994751	12.501221	0.003204
14.010010	12.539673	0.005096
14.025269	12.545776	0.004791
14.039917	12.577515	0.003845
14.055176	12.597046	0.005096
14.069824	12.551880	0.005096
14.085083	12.590332	0.003845
14.099731	12.597046	0.004150
14.114990	12.666626	0.004456
14.130249	12.692261	0.004150
14.144897	12.692261	0.005737
14.160156	12.711182	0.004791
14.174805	12.698975	0.003510
14.190063	12.711182	0.004456
14.204712	12.736816	0.002869
14.219971	12.749634	0.004791
14.235229	12.749634	0.003845
14.249878	12.775269	0.004456
14.265137	12.781372	0.006073
14.279785	12.813110	0.005096
14.295044	12.800903	0.004456
14.310303	12.845459	0.005737
14.324951	12.851562	0.003510
14.340210	12.851562	0.003510
14.354858	12.825928	0.004150
14.370117	12.915039	0.004150
14.384766	12.915039	0.003845
14.400024	12.915039	0.003845
14.415283	12.947388	0.003845
14.429932	12.991943	0.005096
14.445190	12.934570	0.005096
14.459839	12.972412	0.004456
14.475098	12.998047	0.005737
14.489746	13.029785	0.004150
14.505005	13.029785	0.004791
14.520264	13.016968	0.004791
14.534912	13.068237	0.005432
14.550171	13.055420	0.004150
14.564819	13.093872	0.004150
14.580078	13.087158	0.003845
14.594727	13.099976	0.004456
14.609985	13.144531	0.004150
14.625244	13.151245	0.003204
14.639893	13.170166	0.004150
14.655151	13.176270	0.004791
14.669800	13.220825	0.005737
14.685059	13.208618	0.004150
14.699707	13.189087	0.004456
14.714966	13.227539	0.003845
14.730225	13.246460	0.006073
14.744873	13.272095	0.005432
14.760132	13.291016	0.005096
14.774780	13.310547	0.004456
14.790039	13.316650	0.004150
14.805298	13.335571	0.004456
14.819946	13.329468	0.004150
